comparison_key,raw_naics_examples_left,source_row_count_left,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level_left,source_file_left,karpathy_zscore,karpathy_percentile,raw_naics_examples_right,raw_title_examples,source_row_count_right,metric_value,metric_name,comparison_level_right,source_file_right,sheet_name,metric_zscore,metric_percentile,comparison_title
3344,334400,1,242700,84,6.0812,repo_current,naics4,industry_exposure_4digit.csv,0.5183464645138975,0.7365591397849462,334400,Semiconductor and Other Electronic Component Manufacturing,1,1.309517,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.3035387210124205,0.8699186991869918,Semiconductor and other electronic component manufacturing
3345,334500,1,250900,98,6.7298,repo_current,naics4,industry_exposure_4digit.csv,1.0030913651036624,0.8064516129032258,334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",1,1.671551,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.6638340344690565,0.926829268292683,"Navigational, measuring, electromedical, and control instruments manufacturing"
3346,334600,1,4900,27,7.551,repo_current,naics4,industry_exposure_4digit.csv,1.616832518918517,0.9193548387096774,334600,Manufacturing and Reproducing Magnetic and Optical Media,1,0.2384267,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.23759238619618175,0.6300813008130082,Manufacturing and reproducing magnetic and optical media
3351,335100,1,15000,45,6.4533,repo_current,naics4,industry_exposure_4digit.csv,0.7964432537668289,0.7849462365591398,335100,Electric Lighting Equipment Manufacturing,1,0.7916799,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.7881885598011109,0.7886178861788617,Electric lighting equipment manufacturing
3352,335200,1,17100,43,5.5088,repo_current,naics4,industry_exposure_4digit.csv,0.09055124234679723,0.5645161290322581,335200,Household Appliance Manufacturing,1,0.4128804,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.41120826350375483,0.6788617886178862,Household appliance manufacturing
3353,335300,1,64800,62,5.9074,repo_current,naics4,industry_exposure_4digit.csv,0.38845336595931684,0.6881720430107527,335300,Electrical Equipment Manufacturing,1,0.805355,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.8017979844436882,0.7967479674796748,Electrical equipment manufacturing
3359,335900,1,67000,65,5.6582,repo_current,naics4,industry_exposure_4digit.csv,0.20220848586839887,0.6236559139784946,335900,Other Electrical Equipment and Component Manufacturing,1,0.2998135,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.29868437299327766,0.6544715447154471,Other electrical equipment and component manufacturing
3361,336100,1,89500,80,5.2559,repo_current,naics4,industry_exposure_4digit.csv,-0.09845891084338415,0.489247311827957,336100,Motor Vehicle Manufacturing,1,0.2444118,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,0.2435487424515868,0.6341463414634146,Motor vehicle manufacturing
3362,336200,1,70400,64,3.9929,repo_current,naics4,industry_exposure_4digit.csv,-1.042388620132426,0.16666666666666666,336200,Motor Vehicle Body and Trailer Manufacturing,1,-0.3770952,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.37497343883661666,0.4065040650406504,Motor vehicle body and trailer manufacturing
3363,336300,1,187500,87,5.0912,repo_current,naics4,industry_exposure_4digit.csv,-0.2215509323159931,0.45698924731182794,336300,Motor Vehicle Parts Manufacturing,1,-0.108322,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,-0.10749103568458367,0.508130081300813,Motor vehicle parts manufacturing
3364,336400,1,346100,105,5.9642,repo_current,naics4,industry_exposure_4digit.csv,0.4309040448885469,0.6989247311827957,336400,Aerospace Product and Parts Manufacturing,1,1.190376,felten_image_generation_aiie,naics4,Image_Generation_AIOE_and_AIIE.xlsx,IG AIIE,1.184969901673527,0.8536585365853658,Aerospace product and parts manufacturing
