comparison_key,raw_naics_examples,source_row_count,comparison_title,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level,source_file,karpathy_zscore,karpathy_percentile
4851,485100,1,Urban transit systems,12800,29,4.8984,repo_current,naics4,industry_exposure_4digit.csv,-0.3656440819208446,0.3924731182795699
4852,485200,1,Interurban and rural bus transportation,3200,12,4.8438,repo_current,naics4,industry_exposure_4digit.csv,-0.4064505444126747,0.3602150537634409
4853,485300,1,Taxi and limousine service,41500,31,6.2506,repo_current,naics4,industry_exposure_4digit.csv,0.6449511301936792,0.7580645161290323
4854,485400,1,School and employee bus transportation,158600,23,4.1526,repo_current,naics4,industry_exposure_4digit.csv,-0.9230334541993621,0.1935483870967742
4855,485500,1,Charter bus industry,8200,17,4.9024,repo_current,naics4,industry_exposure_4digit.csv,-0.3626545974892083,0.3978494623655914
4859,485900,1,Other transit and ground passenger transportation,81100,31,5.2922,repo_current,naics4,industry_exposure_4digit.csv,-0.07132933962628767,0.5161290322580645
4861,486100,1,Pipeline transportation of crude oil,5700,31,5.614,repo_current,naics4,industry_exposure_4digit.csv,0.16917468289882193,0.6129032258064516
4862,486200,1,Pipeline transportation of natural gas,14000,42,4.8714,repo_current,naics4,industry_exposure_4digit.csv,-0.38582310183438645,0.3817204301075269
4869,486900,1,Other pipeline transportation,2700,15,4.8519,repo_current,naics4,industry_exposure_4digit.csv,-0.4003968384386121,0.3709677419354839
4871,487100,1,"Scenic and sightseeing transportation, land",5400,20,4.5185,repo_current,naics4,industry_exposure_4digit.csv,-0.6495703658154656,0.26881720430107525
4872,487200,1,"Scenic and sightseeing transportation, water",11800,20,3.8729,repo_current,naics4,industry_exposure_4digit.csv,-1.1320731530815036,0.14516129032258066
4879,487900,1,"Scenic and sightseeing transportation, other",1200,6,5.6667,repo_current,naics4,industry_exposure_4digit.csv,0.208561140285625,0.6290322580645161
4881,488100,1,Support activities for air transportation,86800,79,5.2857,repo_current,naics4,industry_exposure_4digit.csv,-0.07618725182769599,0.510752688172043
4882,488200,1,Support activities for rail transportation,18600,38,4.4677,repo_current,naics4,industry_exposure_4digit.csv,-0.6875368180972423,0.25268817204301075
4883,488300,1,Support activities for water transportation,45800,39,4.0677,repo_current,naics4,industry_exposure_4digit.csv,-0.986485261260834,0.17204301075268819
4884,488400,1,Support activities for road transportation,75600,37,5.3294,repo_current,naics4,industry_exposure_4digit.csv,-0.043527134412074,0.5268817204301075
4885,488500,1,Freight transportation arrangement,102600,54,7.3567,repo_current,naics4,industry_exposure_4digit.csv,1.471618312651802,0.8978494623655914
4889,488900,1,Other support activities for transportation,14400,33,6.5069,repo_current,naics4,industry_exposure_4digit.csv,0.8365023451507505,0.7956989247311828
4921,492100,1,Couriers and express delivery services,173600,49,5.4389,repo_current,naics4,industry_exposure_4digit.csv,0.03831000190395979,0.543010752688172
4922,492200,1,Local messengers and local delivery,24000,32,6.0333,repo_current,naics4,industry_exposure_4digit.csv,0.48254738844505723,0.7311827956989247
5121,512100,1,Motion picture and video industries,228900,95,6.4688,repo_current,naics4,industry_exposure_4digit.csv,0.8080275059394183,0.7903225806451613
5122,512200,1,Sound recording industries,15500,34,7.2129,repo_current,naics4,industry_exposure_4digit.csv,1.3641463473344908,0.8763440860215054
5131,513100,1,"Newspaper, Periodical, Book, and Directory Publishers",196800,76,8.0396,repo_current,naics4,industry_exposure_4digit.csv,1.9819980422428447,0.9731182795698925
5132,513200,1,Software publishers,476500,75,8.106,repo_current,naics4,industry_exposure_4digit.csv,2.031623483808001,0.9838709677419355
5161,516100,1,Radio and Television Broadcasting Stations,102000,58,7.2853,repo_current,naics4,industry_exposure_4digit.csv,1.4182560155471011,0.8817204301075269
5222,522200,1,Nondepository credit intermediation,330400,76,7.7209,repo_current,naics4,industry_exposure_4digit.csv,1.743810870152253,0.946236559139785
5241,524100,1,Insurance carriers,1248600,116,7.7396,repo_current,naics4,industry_exposure_4digit.csv,1.7577867098701507,0.9516129032258065
5242,524200,1,"Agencies, brokerages, and other insurance related activities",1094700,90,7.7014,repo_current,naics4,industry_exposure_4digit.csv,1.7292371335480272,0.9408602150537635
5251,525100,1,Insurance and employee benefit funds,9100,34,7.9231,repo_current,naics4,industry_exposure_4digit.csv,1.8949293081714484,0.967741935483871
5259,525900,1,Other investment pools and funds,13300,30,7.3684,repo_current,naics4,industry_exposure_4digit.csv,1.4803625546143373,0.9032258064516129
5321,532100,1,Automotive equipment rental and leasing,93500,45,4.6011,repo_current,naics4,industry_exposure_4digit.csv,-0.5878375123021843,0.2903225806451613
5411,541100,1,Legal services,1063000,64,8.3813,repo_current,naics4,industry_exposure_4digit.csv,2.237374749815343,0.9946236559139785
5412,541200,1,"Accounting, tax preparation, bookkeeping, and payroll services",887100,95,7.6687,repo_current,naics4,industry_exposure_4digit.csv,1.7047980983194042,0.9354838709677419
5413,541300,1,"Architectural, engineering, and related services",1450000,172,6.5615,repo_current,naics4,industry_exposure_4digit.csv,0.8773088076425807,0.8010752688172043
5414,541400,1,Specialized design services,105800,70,7.6626,repo_current,naics4,industry_exposure_4digit.csv,1.7002391345611594,0.9301075268817204
5415,541500,1,Computer systems design and related services,1882900,117,8.0894,repo_current,naics4,industry_exposure_4digit.csv,2.0192171234167113,0.978494623655914
5416,541600,1,"Management, scientific, and technical consulting services",1279200,173,7.5362,repo_current,naics4,industry_exposure_4digit.csv,1.605771426521464,0.9086021505376344
5417,541700,1,Scientific research and development services,724400,190,6.877,repo_current,naics4,industry_exposure_4digit.csv,1.113104392187864,0.8279569892473119
5418,541800,1,"Advertising, public relations, and related services",329700,80,7.7962,repo_current,naics4,industry_exposure_4digit.csv,1.8000879145777988,0.9623655913978495
5419,541900,1,"Other professional, scientific, and technical services",720300,130,5.4819,repo_current,naics4,industry_exposure_4digit.csv,0.07044695954404605,0.553763440860215
5611,561100,1,Office administrative services,414300,104,7.7511,repo_current,naics4,industry_exposure_4digit.csv,1.766381477611104,0.956989247311828
5612,561200,1,Facilities support services,128500,107,3.6646,repo_current,naics4,industry_exposure_4digit.csv,-1.287750554858944,0.10215053763440861
5613,561300,1,Employment services,1549300,241,5.6733,repo_current,naics4,industry_exposure_4digit.csv,0.21349378959782472,0.6451612903225806
5614,561400,1,Business support services,437600,75,8.5519,repo_current,naics4,industry_exposure_4digit.csv,2.364876260824615,1.0
5615,561500,1,Travel arrangement and reservation services,118400,64,7.5709,repo_current,naics4,industry_exposure_4digit.csv,1.6317052039659057,0.9247311827956989
5616,561600,1,Investigation and security services,821400,62,4.3302,repo_current,naics4,industry_exposure_4digit.csv,-0.7903003454347272,0.22580645161290322
5617,561700,1,Services to buildings and dwellings,1827500,55,2.6111,repo_current,naics4,industry_exposure_4digit.csv,-2.075106017041055,0.005376344086021506
5619,561900,1,Other support services,122700,90,5.6822,repo_current,naics4,industry_exposure_4digit.csv,0.22014539245821443,0.6505376344086021
5621,562100,1,Waste collection,95300,49,5.3494,repo_current,naics4,industry_exposure_4digit.csv,-0.028579712253894052,0.532258064516129
5622,562200,1,Waste treatment and disposal,56600,62,4.8057,repo_current,naics4,industry_exposure_4digit.csv,-0.4349253836240069,0.34408602150537637
5629,562900,1,Remediation and other waste management services,110400,70,4.2908,repo_current,naics4,industry_exposure_4digit.csv,-0.8197467670863408,0.22043010752688172
6211,621100,1,Offices of physicians,2513300,132,5.9885,repo_current,naics4,industry_exposure_4digit.csv,0.4490651628107353,0.7150537634408602
6212,621200,1,Offices of dentists,978300,33,4.6554,repo_current,naics4,industry_exposure_4digit.csv,-0.5472552611427264,0.3064516129032258
6213,621300,1,Offices of other health practitioners,1086900,103,5.2172,repo_current,naics4,industry_exposure_4digit.csv,-0.1273821727194613,0.4731182795698925
6214,621400,1,Outpatient care centers,929500,138,5.6103,repo_current,naics4,industry_exposure_4digit.csv,0.1664094097995585,0.6075268817204301
6215,621500,1,Medical and diagnostic laboratories,245400,85,5.564,repo_current,naics4,industry_exposure_4digit.csv,0.13180612750337306,0.5860215053763441
6216,621600,1,Home healthcare services,1670600,85,3.1441,repo_current,naics4,industry_exposure_4digit.csv,-1.6767572165255686,0.026881720430107527
6219,621900,1,Other ambulatory healthcare services,297500,106,4.7176,repo_current,naics4,industry_exposure_4digit.csv,-0.5007687782307879,0.3225806451612903
6231,623100,1,Nursing care facilities (skilled nursing facilities),1256300,92,3.4566,repo_current,naics4,industry_exposure_4digit.csv,-1.4432037453040123,0.05913978494623656
6232,623200,1,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",598800,90,3.5449,repo_current,naics4,industry_exposure_4digit.csv,-1.377210876475649,0.08064516129032258
6233,623300,1,Continuing care retirement communities and assisted living facilities for the elderly,772700,84,3.184,repo_current,naics4,industry_exposure_4digit.csv,-1.64693710932,0.03225806451612903
6239,623900,1,Other residential care facilities,137900,72,3.9637,repo_current,naics4,industry_exposure_4digit.csv,-1.0642118564833685,0.16129032258064516
6241,624100,1,Individual and family services,3056100,129,3.0443,repo_current,naics4,industry_exposure_4digit.csv,-1.751344853094885,0.021505376344086023
6242,624200,1,"Community food and housing, and emergency and other relief services",163500,98,5.507,repo_current,naics4,industry_exposure_4digit.csv,0.08920597435256089,0.5591397849462365
6243,624300,1,Vocational rehabilitation services,201100,90,4.463,repo_current,naics4,industry_exposure_4digit.csv,-0.6910494623044142,0.24731182795698925
6244,624400,1,Child daycare services,1026000,69,3.665,repo_current,naics4,industry_exposure_4digit.csv,-1.2874516064157806,0.10752688172043011
7111,711100,1,Performing arts companies,93400,68,5.5225,repo_current,naics4,industry_exposure_4digit.csv,0.1007902265251503,0.5806451612903226
7112,711200,1,Spectator sports,109100,93,4.6205,repo_current,naics4,industry_exposure_4digit.csv,-0.57333851280875,0.2956989247311828
7113,711300,1,"Promoters of performing arts, sports, and similar events",101400,83,5.2811,repo_current,naics4,industry_exposure_4digit.csv,-0.07962515892407726,0.5
7114,711400,1,"Agents and managers for artists, athletes, entertainers, and other public figures",10300,19,8.2427,repo_current,naics4,industry_exposure_4digit.csv,2.133789114259158,0.989247311827957
7115,711500,1,"Independent artists, writers, and performers",24100,33,7.3278,repo_current,naics4,industry_exposure_4digit.csv,1.4500192876332325,0.8924731182795699
7131,713100,1,Amusement parks and arcades,90900,67,4.374,repo_current,naics4,industry_exposure_4digit.csv,-0.7575654909083138,0.23655913978494625
7132,713200,1,Gambling industries (except casino hotels),51800,53,4.8205,repo_current,naics4,industry_exposure_4digit.csv,-0.42386429122695385,0.3548387096774194
7139,713900,1,Other amusement and recreation industries,934700,119,3.8252,repo_current,naics4,industry_exposure_4digit.csv,-1.1677227549287619,0.13440860215053763
7211,721100,1,Traveler accommodation,696300,105,3.8099,repo_current,naics4,industry_exposure_4digit.csv,-1.1791575328797694,0.12903225806451613
7212,721200,1,RV (recreational vehicle) parks and recreational camps,44000,39,4.3591,repo_current,naics4,industry_exposure_4digit.csv,-0.7687013204161576,0.23118279569892472
7213,721300,1,"Rooming and boarding houses, dormitories, and workers' camps",3700,12,3.5676,repo_current,naics4,industry_exposure_4digit.csv,-1.3602455523261152,0.0913978494623656
7223,722300,1,Special food services,553500,62,3.1937,repo_current,naics4,industry_exposure_4digit.csv,-1.6396876095732829,0.03763440860215054
7224,722400,1,Drinking places (alcoholic beverages),322000,27,2.6143,repo_current,naics4,industry_exposure_4digit.csv,-2.072714429495746,0.010752688172043012
8111,811100,1,Automotive repair and maintenance,744300,58,3.9061,repo_current,naics4,industry_exposure_4digit.csv,-1.1072604322989255,0.15053763440860216
8112,811200,1,Electronic and precision equipment repair and maintenance,47500,60,5.9832,repo_current,naics4,industry_exposure_4digit.csv,0.4451040959388176,0.7096774193548387
8113,811300,1,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,165000,75,4.1539,repo_current,naics4,industry_exposure_4digit.csv,-0.92206187175908,0.1989247311827957
8114,811400,1,Personal and household goods repair and maintenance,35200,43,4.9773,repo_current,naics4,industry_exposure_4digit.csv,-0.306676501506826,0.41935483870967744
8121,812100,1,Personal care services,648200,33,2.8278,repo_current,naics4,industry_exposure_4digit.csv,-1.913150697957179,0.016129032258064516
8122,812200,1,Death care services,57700,27,5.4627,repo_current,naics4,industry_exposure_4digit.csv,0.05609743427219322,0.5483870967741935
8123,812300,1,Drycleaning and laundry services,60100,33,5.7471,repo_current,naics4,industry_exposure_4digit.csv,0.268649777361507,0.6666666666666666
8129,812900,1,Other personal services,256500,58,3.4955,repo_current,naics4,industry_exposure_4digit.csv,-1.4141310092063528,0.06451612903225806
8132,813200,1,Grantmaking and giving services,144100,96,7.0992,repo_current,naics4,industry_exposure_4digit.csv,1.2791702523652395,0.8548387096774194
8133,813300,1,Social advocacy organizations,201400,117,6.1117,repo_current,naics4,industry_exposure_4digit.csv,0.5411412833051215,0.7419354838709677
8134,813400,1,Civic and social organizations,264400,90,4.2061,repo_current,naics4,industry_exposure_4digit.csv,-0.8830490999262313,0.20967741935483872
8139,813900,1,"Business, professional, labor, political, and similar organizations",344500,136,6.8955,repo_current,naics4,industry_exposure_4digit.csv,1.1269307576841805,0.8333333333333334
9991,999100,1,"Federal government, excluding postal service",1313400,193,6.1745,repo_current,naics4,industry_exposure_4digit.csv,0.5880761888818056,0.7473118279569892
9992,999200,1,"State government, excluding education and hospitals",1673600,245,5.9455,repo_current,naics4,industry_exposure_4digit.csv,0.416928205170649,0.6935483870967742
9993,999300,1,"Local government, excluding education and hospitals",3639500,276,5.0533,repo_current,naics4,industry_exposure_4digit.csv,-0.24987629730574315,0.43548387096774194
