comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
veterinary-assistants-and-laboratory-animal-caretakers,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,1,-1.29916,Veterinary assistants and laboratory animal caretakers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-1.5604392791940305,0.07598784194528875
veterinary-technologists-and-technicians,29-2056,Veterinary Technologists and Technicians,1,-0.6736001,Veterinary technologists and technicians,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.9538819156220796,0.19148936170212766
waiters-and-waitresses,35-3031,Waiters and Waitresses,1,-2.11317,Waiters and waitresses,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-2.3497222231954025,0.0182370820668693
water-and-wastewater-treatment-plant-and-system-operators,51-8031,Water and Wastewater Treatment Plant and System Operators,1,-0.1983719,Water and wastewater treatment plant and system operators,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.49308964922673715,0.3161094224924012
water-transportation-occupations,53-5011 | 53-5021 | 53-5022 | 53-5031,"Sailors and Marine Oilers | Captains, Mates, and Pilots of Water Vessels | Motorboat Operators | Ship Engineers",4,-0.0943669749999999,Water transportation workers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.39224406576382886,0.3434650455927052
web-developers,15-1134,Web Developers,1,1.76461,Web developers and digital designers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,1.4102630528941291,0.9513677811550152
welders-cutters-solderers-and-brazers,51-4121,"Welders, Cutters, Solderers, and Brazers",1,-0.6965669,"Welders, cutters, solderers, and brazers",felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.9761510566870428,0.17325227963525835
wholesale-and-manufacturing-sales-representatives,41-4011 | 41-4012,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products | Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",2,0.42666905,Wholesale and manufacturing sales representatives,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.11296452840918167,0.49544072948328266
wind-turbine-technicians,49-9081,Wind Turbine Service Technicians,1,-0.5755093,Wind turbine technicians,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-0.8587708046978283,0.2127659574468085
woodworkers,51-7011 | 51-7021 | 51-7041 | 51-7042,"Cabinetmakers and Bench Carpenters | Furniture Finishers | Sawing Machine Setters, Operators, and Tenders, Wood | Woodworking Machine Setters, Operators, and Tenders, Except Sawing",4,-0.84698065,Woodworkers,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,-1.1219957114434786,0.1337386018237082
writers-and-authors,27-3043,Writers and Authors,1,1.170022,Writers and authors,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.8337367607012967,0.7629179331306991
zoologists-and-wildlife-biologists,19-1023,Zoologists and Wildlife Biologists,1,0.3152029,Zoologists and wildlife biologists,felten_image_generation_aioe,slug,Image_Generation_AIOE_and_AIIE.xlsx,IG AIOE,0.004884368425276681,0.45592705167173253
