comparison_key,raw_naics_examples,source_row_count,comparison_title,covered_employment_2024,occupation_count,karpathy_score,variant,comparison_level,source_file,karpathy_zscore,karpathy_percentile
7223,722300,1,Special food services,553500,62,3.3899,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.3828395208759006,0.0913978494623656
7224,722400,1,Drinking places (alcoholic beverages),322000,27,2.5823,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.948952231577397,0.010752688172043012
8111,811100,1,Automotive repair and maintenance,744300,58,3.6651,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.1899293945942613,0.13440860215053763
8112,811200,1,Electronic and precision equipment repair and maintenance,47500,60,6.0358,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.4718875980506599,0.7096774193548387
8113,811300,1,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,165000,75,4.063,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.9110088304683011,0.1881720430107527
8114,811400,1,Personal and household goods repair and maintenance,35200,43,4.4574,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.6345417018146726,0.25806451612903225
8121,812100,1,Personal care services,648200,33,2.8945,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.7301057874453922,0.021505376344086023
8122,812200,1,Death care services,57700,27,4.8059,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.39024962692676785,0.3548387096774194
8123,812300,1,Drycleaning and laundry services,60100,33,4.9684,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.27634012285421583,0.42473118279569894
8129,812900,1,Other personal services,256500,58,3.4565,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-1.336154148745242,0.11290322580645161
8132,813200,1,Grantmaking and giving services,144100,96,7.0243,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.1648078735935394,0.8333333333333334
8133,813300,1,Social advocacy organizations,201400,117,5.9682,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.4245012443564784,0.6989247311827957
8134,813400,1,Civic and social organizations,264400,90,4.138,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.858435213204046,0.20967741935483872
8139,813900,1,"Business, professional, labor, political, and similar organizations",344500,136,6.8015,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,1.0086291812405261,0.8172043010752689
9991,999100,1,"Federal government, excluding postal service",1313400,193,6.0397,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.474621426148401,0.7150537634408602
9992,999200,1,"State government, excluding education and hospitals",1673600,245,5.7975,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,0.3048436914630342,0.6559139784946236
9993,999300,1,"Local government, excluding education and hospitals",3639500,276,5.075,repo_original,naics4,custom_industry_exposure_repo_original_4digit.csv,-0.20161548818262137,0.43548387096774194
